"price","speed","hd","ram","screen","cd","multi","premium","ads","trend","hd2","speed2","pred","Error"
2190,66,426,8,14,2,1,2,273,18,181476,4356,2232.45549833459,-42.4554983345879
1590,33,214,4,15,1,1,2,273,18,45796,1089,1508.74202629652,81.2579737034814
2358,25,120,4,17,1,1,1,273,18,14400,625,2023.08077875633,334.919221243674
2390,75,420,4,14,2,2,2,273,18,176400,5625,2201.07336318093,188.926636819072
2590,66,528,16,15,2,1,2,273,18,278784,4356,2819.65896724433,-229.658967244329
3358,66,340,4,15,1,1,1,273,18,115600,4356,2557.29264744009,800.707352559905
2890,100,528,16,14,2,1,2,273,18,278784,10000,2861.84116421219,28.1588357878086
2165,66,540,8,15,2,1,2,273,18,291600,4356,2456.40292787178,-291.40292787178
2738,66,170,4,15,1,1,1,273,18,28900,4356,2339.73466345781,398.26533654219
1943,33,426,8,14,2,2,2,273,18,181476,1089,1981.96271784626,-38.9627178462572
2099,66,527,8,14,2,1,2,273,18,277729,4356,2333.69001551469,-234.690015514692
2290,33,528,16,14,2,1,2,273,18,278784,1089,2357.4458056587,-67.4458056586955
2365,66,540,8,15,2,1,2,273,18,291600,4356,2456.40292787178,-91.4029278717799
2118,50,250,4,17,2,2,2,273,18,62500,2500,2125.78463882929,-7.78463882929418
1395,33,214,4,14,1,1,2,273,18,45796,1089,1398.13118964431,-3.13118964430691
2449,100,420,8,15,2,1,2,273,18,176400,10000,2489.44338128512,-40.4433812851189
2627,100,540,8,15,2,2,2,273,18,291600,10000,2710.30550593695,-83.3055059369462
1854,66,214,4,14,1,1,2,273,18,45796,4356,1749.73351457773,104.266485422272
2899,100,420,8,17,2,1,2,273,18,176400,10000,2710.66505458954,188.334945410457
2399,66,450,8,15,2,2,2,273,18,202500,4356,2469.38892523321,-70.3889252332087
2594,33,528,16,14,2,1,2,273,18,278784,1089,2357.4458056587,236.554194341305
2245,66,540,8,15,2,2,2,273,18,291600,4356,2557.51247231687,-312.51247231687
2095,100,214,4,14,1,1,2,273,18,45796,10000,1902.5265481978,192.473451802198
2479,100,420,8,15,2,2,2,273,18,176400,10000,2590.55292573021,-111.55292573021
3490,100,1000,24,15,2,1,2,273,18,1000000,10000,3650.00206954185,-160.002069541846
1495,33,214,4,14,1,1,2,273,18,45796,1089,1398.13118964431,96.8688103556931
2145,33,540,8,15,2,1,2,273,18,291600,1089,2104.80060293836,40.1993970616418
2404,33,528,16,14,2,1,2,273,18,278784,1089,2357.4458056587,46.5541943413045
2525,33,540,8,15,2,1,2,273,18,291600,1089,2104.80060293836,420.199397061642
1195,25,214,4,14,1,1,2,273,18,45796,625,1282.73440217337,-87.7344021733668
2625,66,540,8,15,2,1,2,273,18,291600,4356,2456.40292787178,168.59707212822
3188,50,212,4,17,1,1,1,273,18,44944,2500,2472.60946363526,715.390536364742
1695,50,340,8,14,1,1,2,273,18,115600,2500,1949.2570132879,-254.257013287903
1625,33,425,8,15,1,1,2,273,18,180625,1089,1948.93368203928,-323.933682039277
3190,66,1000,24,15,2,1,2,273,18,1000000,4356,3497.20903592177,-307.20903592177
1745,33,425,8,15,1,1,2,273,18,180625,1089,1948.93368203928,-203.933682039277
2929,66,527,16,15,2,2,2,273,18,277729,4356,2919.83006773095,9.16993226905106
2344,100,214,4,14,1,1,2,273,18,45796,10000,1902.5265481978,441.473451802198
2344,66,426,8,14,2,1,2,273,18,181476,4356,2232.45549833459,111.544501665412
1590,33,214,4,14,1,1,2,273,18,45796,1089,1398.13118964431,191.868810355693
1890,33,426,8,14,2,1,2,273,18,181476,1089,1880.85317340117,9.1468265988326
1795,33,426,8,14,2,1,2,273,18,181476,1089,1880.85317340117,-85.8531734011674
3040,33,1000,24,14,2,1,2,273,18,1000000,1089,3034.99587433614,5.0041256638624
3044,100,528,16,14,2,1,2,273,18,278784,10000,2861.84116421219,182.158835787809
2095,66,426,8,14,2,1,2,273,18,181476,4356,2232.45549833459,-137.455498334588
2495,100,540,8,15,2,1,2,273,18,291600,10000,2609.19596149186,-114.195961491855
3490,100,1000,24,14,2,1,2,273,18,1000000,10000,3539.39123288963,-49.3912328896345
2095,66,426,8,14,2,1,2,273,18,181476,4356,2232.45549833459,-137.455498334588
1595,33,210,4,14,2,2,2,273,18,44100,1089,1535.3704191042,59.6295808957973
1799,66,340,8,15,2,1,2,273,18,115600,4356,2246.79521673379,-447.795216733792
3199,66,527,16,17,2,1,2,273,18,277729,4356,3039.94219659028,159.057803409718
1295,33,340,4,14,1,1,2,273,18,115600,1089,1555.90809152067,-260.908091520666
1890,33,426,8,15,2,1,2,273,18,181476,1089,1991.46401005338,-101.46401005338
1395,25,340,8,14,1,1,2,273,18,115600,625,1627.7211396092,-232.721139609203
2444,33,528,16,14,2,1,2,273,18,278784,1089,2357.4458056587,86.5541943413045
1818,50,340,4,17,1,1,2,273,18,115600,2500,2093.87968768506,-275.879687685062
1799,50,250,4,15,2,2,2,273,18,62500,2500,1904.56296552487,-105.562965524871
3778,66,340,4,17,1,1,1,273,18,115600,4356,2778.51432074452,999.485679255481
1744,33,214,4,14,1,1,2,273,18,45796,1089,1398.13118964431,345.868810355693
2499,100,420,8,15,2,1,2,273,18,176400,10000,2489.44338128512,9.5566187148811
2899,66,527,16,15,2,1,2,273,18,277729,4356,2818.72052328586,80.2794767141422
2195,33,528,16,14,2,1,2,273,18,278784,1089,2357.4458056587,-162.445805658695
3299,66,1000,16,15,2,1,2,273,18,1000000,4356,3122.78936480282,176.210635197184
2154,100,214,4,14,1,1,2,273,18,45796,10000,1902.5265481978,251.473451802198
2295,66,540,8,15,2,1,2,273,18,291600,4356,2456.40292787178,-161.40292787178
2644,100,426,8,14,2,1,2,273,18,181476,10000,2385.24853195466,258.751468045337
2190,100,214,4,15,1,1,2,273,18,45796,10000,2013.13738485001,176.862615149986
2359,50,340,4,14,1,1,1,273,18,115600,2500,2301.21857206222,57.7814279377772
2630,66,540,8,17,2,1,2,273,18,291600,4356,2677.6246011762,-47.6246011762037
2525,66,540,16,15,1,1,2,273,18,291600,4356,2789.35847092272,-264.358470922718
3158,66,170,4,17,1,1,1,273,18,28900,4356,2560.95633676223,597.043663237767
3395,100,1000,24,14,2,1,2,273,18,1000000,10000,3539.39123288963,-144.391232889634
3078,50,212,4,17,1,1,1,273,18,44944,2500,2472.60946363526,605.390536364742
1890,33,340,4,17,1,1,2,273,18,115600,1089,1887.7406014773,2.25939852269812
1875,33,425,8,15,2,2,2,273,18,180625,1089,2091.50735455238,-216.507354552382
2595,100,540,8,14,2,1,2,273,18,291600,10000,2498.58512483964,96.4148751603561
2154,66,426,8,14,2,1,2,273,18,181476,4356,2232.45549833459,-78.4554983345879
2549,100,420,8,15,2,1,2,273,18,176400,10000,2489.44338128512,59.5566187148811
2195,75,420,4,14,2,1,2,273,18,176400,5625,2099.96381873584,95.0361812641618
1759,33,170,4,14,1,1,1,273,18,28900,1089,1877.52150187218,-118.521501872177
2890,100,528,16,15,2,1,2,273,18,278784,10000,2972.4520008644,-82.4520008644026
2145,33,540,8,15,2,2,2,273,18,291600,1089,2205.91014738345,-60.9101473834485
2845,66,540,16,17,1,1,2,273,18,291600,4356,3010.58014422714,-165.580144227143
1995,66,340,4,14,2,1,2,225,19,115600,4356,1868.67727904665,126.32272095335
2154,100,426,4,14,1,1,2,225,19,181476,10000,2076.27730285172,77.7226971482824
1795,66,420,4,14,2,1,2,225,19,176400,4356,1958.5324099779,-163.532409977902
2290,33,528,16,14,2,1,2,225,19,278784,1089,2277.14854018324,12.8514598167571
1895,66,425,8,14,2,1,2,225,19,180625,4356,2151.09203291305,-256.092032913049
3194,33,1000,24,14,2,1,2,225,19,1000000,1089,2954.69860886069,239.301391139315
2099,33,212,8,14,2,2,2,225,19,44944,1089,1644.9527157342,454.047284265802
1590,33,426,4,15,1,1,2,225,19,181476,1089,1682.49278095043,-92.4927809504329
3928,100,728,8,15,1,1,1,225,19,529984,10000,3177.95567761132,750.044322388679
2854,33,1000,24,14,2,1,2,225,19,1000000,1089,2954.69860886069,-100.698608860685
2493,33,528,16,14,2,2,2,225,19,278784,1089,2378.25808462833,114.741915371667
2095,66,426,8,14,2,1,2,225,19,181476,4356,2152.15823285914,-57.1582328591353
2118,66,250,4,17,2,2,2,225,19,62500,4356,2190.9506120795,-72.9506120795022
1899,66,340,8,15,1,1,2,225,19,115600,4356,2125.03382319032,-226.033823190323
1795,66,426,4,14,1,1,2,225,19,181476,4356,1923.48426923164,-128.484269231641
2099,66,420,8,14,2,1,2,225,19,176400,4356,2145.74224553738,-46.7422455373789
1395,33,214,4,14,1,1,2,225,19,45796,1089,1317.83392416885,77.1660758311455
1943,33,426,8,14,2,2,2,225,19,181476,1089,1901.66545237081,41.334547629195
1890,66,426,4,15,1,1,2,225,19,181476,4356,2034.09510588385,-144.095105883853
2929,66,527,16,15,2,2,2,225,19,277729,4356,2839.5328022555,89.4671977445032
1299,33,340,4,14,2,1,2,225,19,115600,1089,1517.07495411323,-218.074954113231
2795,100,528,16,14,2,1,2,225,19,278784,10000,2781.54389873674,13.4561012632607
2499,100,420,8,15,2,1,2,225,19,176400,10000,2409.14611580967,89.8538841903332
3543,100,1000,24,14,2,2,2,225,19,1000000,10000,3560.20351185927,-17.2035118592717
1195,25,214,4,14,1,1,2,225,19,45796,625,1202.43713669791,-7.43713669791441
3044,100,528,16,14,2,1,2,225,19,278784,10000,2781.54389873674,262.456101263261
2554,66,528,16,14,2,1,2,225,19,278784,4356,2628.75086511666,-74.7508651166645
1590,33,426,4,14,1,1,2,225,19,181476,1089,1571.88194429822,18.1180557017788
2499,100,428,16,15,2,1,2,225,19,183184,10000,2792.1104166135,-293.110416613503
2629,100,420,8,15,2,2,2,225,19,176400,10000,2510.25566025476,118.744339745242
2295,66,420,8,15,2,1,2,225,19,176400,4356,2256.35308218959,38.6469178104089
1925,66,425,8,15,2,2,2,225,19,180625,4356,2362.81241401035,-437.812414010351
1805,33,425,8,15,2,1,2,225,19,180625,1089,1910.10054463184,-105.100544631841
2599,100,527,8,15,2,1,2,225,19,277729,10000,2516.79662031153,82.203379688473
1495,33,426,4,14,1,1,2,225,19,181476,1089,1571.88194429822,-76.8819442982212
1799,66,250,4,15,2,2,2,225,19,62500,4356,1969.72893877508,-170.728938775079
2643,66,528,16,14,2,2,2,225,19,278784,4356,2729.86040956175,-86.8604095617548
2595,66,528,8,15,2,1,2,225,19,278784,4356,2364.94203064992,230.057969350079
2290,33,528,16,15,2,1,2,225,19,278784,1089,2387.75937683545,-97.759376835455
1554,33,426,4,14,1,1,2,225,19,181476,1089,1571.88194429822,-17.8819442982212
2543,100,426,8,14,2,2,2,225,19,181476,10000,2406.0608109243,136.9391890757
2629,66,270,4,14,1,1,1,225,19,72900,4356,2281.1856299144,347.814370085602
2943,100,528,16,14,2,2,2,225,19,278784,10000,2882.65344318183,60.3465568181696
2644,100,426,8,14,2,1,2,225,19,181476,10000,2304.95126647921,339.048733520789
1645,33,214,4,14,1,1,2,225,19,45796,1089,1317.83392416885,327.166075831145
2075,66,540,8,15,2,1,2,225,19,291600,4356,2376.10566239633,-301.105662396327
1645,33,425,8,15,1,1,2,225,19,180625,1089,1868.63641656382,-223.636416563824
2190,100,426,4,15,1,1,2,225,19,181476,10000,2186.88813950393,3.11186049607022
3564,66,340,8,15,1,1,1,225,19,115600,4356,2664.20521752412,899.79478247588
3040,33,1000,24,15,2,1,2,225,19,1000000,1089,3065.3094455129,-25.3094455128967
3108,33,270,4,17,1,1,1,225,19,72900,1089,2261.41581493761,846.584185062386
2243,66,426,8,14,2,2,2,225,19,181476,4356,2253.26777730423,-10.2677773042255
2449,100,420,8,15,2,1,2,225,19,176400,10000,2409.14611580967,39.8538841903332
2568,33,270,4,15,1,1,1,225,19,72900,1089,2040.19414163319,527.805858366811
1488,50,340,4,15,1,1,2,225,19,115600,2500,1792.36074890519,-304.360748905185
1970,66,420,4,14,2,2,2,225,19,176400,4356,2059.64195442299,-89.6419544229921
3243,66,1000,24,14,2,2,2,225,19,1000000,4356,3407.4104782392,-164.410478239196
3984,66,340,8,17,1,1,1,225,19,115600,4356,2885.42689082854,1098.57310917146
2190,66,426,8,15,2,1,2,225,19,181476,4356,2262.76906951135,-72.7690695113465
2195,33,528,16,14,2,1,2,225,19,278784,1089,2277.14854018324,-82.1485401832429
1618,33,340,4,17,1,1,2,225,19,115600,1089,1807.44333600185,-189.44333600185
2149,66,420,8,15,2,1,2,225,19,176400,4356,2256.35308218959,-107.353082189591
2795,33,1000,24,14,2,1,2,225,19,1000000,1089,2954.69860886069,-159.698608860685
1699,50,340,8,15,2,1,2,225,19,115600,2500,2021.03471253268,-322.034712532679
3344,66,1000,24,14,2,1,2,225,19,1000000,4356,3306.30093379411,37.6990662058929
2190,100,426,4,14,1,1,2,225,19,181476,10000,2076.27730285172,113.722697148282
2495,66,528,16,14,2,1,2,225,19,278784,4356,2628.75086511666,-133.750865116664
1608,33,340,4,14,2,2,2,225,19,115600,1089,1618.18449855832,-10.1844985583205
2099,66,527,8,14,2,1,2,225,19,277729,4356,2253.39275003924,-154.392750039239
1288,33,340,4,15,1,1,2,225,19,115600,1089,1586.22166269743,-298.221662697426
1599,33,210,4,14,2,2,2,225,19,44100,1089,1455.07315362875,143.92684637125
2634,66,540,8,17,2,1,2,225,19,291600,4356,2597.32733570075,36.6726642992485
3349,100,728,8,14,1,1,1,225,19,529984,10000,3067.34484095911,281.655159040891
3093,33,1000,24,14,2,2,2,225,19,1000000,1089,3055.80815330577,37.1918466942252
1399,33,210,4,14,2,2,2,225,19,44100,1089,1455.07315362875,-56.0731536287503
3628,66,270,4,17,1,1,1,225,19,72900,4356,2613.01813987103,1014.98186012897
3190,66,1000,24,14,2,1,2,225,19,1000000,4356,3306.30093379411,-116.300933794107
2194,33,426,8,14,2,1,2,225,19,181476,1089,1800.55590792572,393.444092074285
2899,66,527,16,15,2,1,2,225,19,277729,4356,2738.42325781041,160.576742189594
1549,33,210,4,15,2,2,2,225,19,44100,1089,1565.68399028096,-16.6839902809625
2590,66,528,16,15,2,1,2,225,19,278784,4356,2739.36170176888,-149.361701768877
2599,100,420,8,15,2,1,2,225,19,176400,10000,2409.14611580967,189.853884190333
2004,33,426,8,14,2,1,2,225,19,181476,1089,1800.55590792572,203.444092074285
2943,33,1000,24,14,2,2,2,225,19,1000000,1089,3055.80815330577,-112.808153305775
2040,33,426,8,14,2,1,2,225,19,181476,1089,1800.55590792572,239.444092074285
2594,33,528,16,14,2,1,2,225,19,278784,1089,2277.14854018324,316.851459816757
1740,33,426,4,15,1,1,2,225,19,181476,1089,1682.49278095043,57.5072190495671
1595,33,340,8,14,1,1,2,225,19,115600,1089,1662.82066160469,-67.8206616046912
2093,33,426,8,14,2,2,2,225,19,181476,1089,1901.66545237081,191.334547629195
2109,33,270,4,14,1,1,1,225,19,72900,1089,1929.58330498098,179.416695019022
1499,33,340,4,14,2,2,2,225,19,115600,1089,1618.18449855832,-119.18449855832
1408,33,340,4,14,2,2,2,225,19,115600,1089,1618.18449855832,-210.18449855832
2344,100,426,4,14,1,1,2,225,19,181476,10000,2076.27730285172,267.722697148282
1379,33,340,4,14,1,1,2,225,19,115600,1089,1475.61082604521,-96.610826045214
2590,66,528,16,14,2,1,2,225,19,278784,4356,2628.75086511666,-38.7508651166645
1475,33,200,4,14,1,1,1,225,19,40000,1089,1838.24709213864,-363.247092138638
1704,33,426,4,14,1,1,2,225,19,181476,1089,1571.88194429822,132.118055701779
2890,33,1000,24,15,2,1,2,225,19,1000000,1089,3065.3094455129,-175.309445512897
1468,33,340,4,15,1,1,2,225,19,115600,1089,1586.22166269743,-118.221662697426
1499,33,340,4,14,2,1,2,225,19,115600,1089,1517.07495411323,-18.0749541132307
2299,66,540,8,15,2,1,2,225,19,291600,4356,2376.10566239633,-77.1056623963273
2049,33,270,4,14,1,1,1,225,19,72900,1089,1929.58330498098,119.416695019022
1854,33,426,8,14,2,1,2,225,19,181476,1089,1800.55590792572,53.444092074285
2618,66,428,16,17,2,1,2,225,19,183184,4356,2860.53905629785,-242.539056297852
1974,33,200,4,14,2,1,1,225,19,40000,1089,1879.71122020665,94.2887797933456
2890,66,1000,16,14,2,1,2,225,19,1000000,4356,2931.88126267515,-41.8812626751528
1945,33,426,8,14,2,1,2,225,19,181476,1089,1800.55590792572,144.444092074285
1890,66,426,4,14,1,1,2,225,19,181476,4356,1923.48426923164,-33.4842692316411
2190,66,426,8,14,2,1,2,225,19,181476,4356,2152.15823285914,37.8417671408647
4348,100,728,8,17,1,1,1,225,19,529984,10000,3399.17735091574,948.822649084256
2749,100,420,8,17,2,1,2,225,19,176400,10000,2630.36778911409,118.632210885909
1679,33,340,8,15,2,1,2,225,19,115600,1089,1814.89562632492,-135.89562632492
2590,33,1000,16,14,2,1,2,225,19,1000000,1089,2580.27893774173,9.72106225827065
2899,100,420,8,17,2,1,2,225,19,176400,10000,2630.36778911409,268.632210885909
2399,66,528,8,15,2,2,2,225,19,278784,4356,2466.05157509501,-67.0515750950108
3040,33,1000,24,14,2,1,2,225,19,1000000,1089,2954.69860886069,85.3013911393145
2129,66,420,8,14,2,2,2,225,19,176400,4356,2246.85178998247,-117.851789982469
1899,66,420,8,14,2,2,2,225,19,176400,4356,2246.85178998247,-347.851789982469
1890,33,426,8,15,2,1,2,225,19,181476,1089,1911.16674457793,-21.1667445779269
2799,66,527,16,15,2,1,2,225,19,277729,4356,2738.42325781041,60.5767421895944
2440,33,528,16,14,2,1,2,225,19,278784,1089,2277.14854018324,162.851459816757
1249,25,100,4,14,1,1,1,225,19,10000,625,1581.72366830586,-332.723668305862
2254,33,528,16,14,2,1,2,225,19,278784,1089,2277.14854018324,-23.1485401832429
2718,75,428,16,17,2,1,2,225,19,183184,5625,2921.67319958033,-203.673199580335
2404,33,528,16,14,2,1,2,225,19,278784,1089,2277.14854018324,126.851459816757
1725,33,340,4,14,1,1,1,225,19,115600,1089,2014.78222037901,-289.782220379011
2985,66,340,8,14,1,1,1,225,19,115600,4356,2553.59438087191,431.405619128092
1998,33,340,8,17,2,1,2,225,19,115600,1089,2036.11729962934,-38.1172996293433
1818,50,340,4,17,1,1,2,225,19,115600,2500,2013.58242220961,-195.582422209609
2049,66,420,8,15,2,2,2,225,19,176400,4356,2357.46262663468,-308.462626634681
1969,66,425,8,14,1,1,2,225,19,180625,4356,2109.62790484503,-140.627904845033
1199,33,210,4,14,1,1,2,225,19,44100,1089,1312.49948111564,-113.499481115644
1799,66,340,8,15,2,1,2,225,19,115600,4356,2166.49795125834,-367.49795125834
1559,66,212,4,14,1,1,2,225,19,44944,4356,1666.77153259504,-107.771532595036
2479,100,420,8,15,2,2,2,225,19,176400,10000,2510.25566025476,-31.2556602547579
2740,33,1000,16,14,2,1,2,225,19,1000000,1089,2580.27893774173,159.721062258271
2345,33,528,16,14,2,1,2,225,19,278784,1089,2277.14854018324,67.8514598167571
1395,25,340,8,14,1,1,2,225,19,115600,625,1547.42387413375,-152.423874133751
1499,33,210,4,14,2,2,2,225,19,44100,1089,1455.07315362875,43.9268463712497
2199,66,420,8,14,2,1,2,225,19,176400,4356,2145.74224553738,53.2577544626211
2344,66,426,8,14,2,1,2,225,19,181476,4356,2152.15823285914,191.841767140865
2095,100,426,4,14,1,1,2,225,19,181476,10000,2076.27730285172,18.7226971482824
2818,100,428,16,17,2,1,2,225,19,183184,10000,3013.33208991793,-195.332089917926
3190,100,1000,16,14,2,1,2,225,19,1000000,10000,3084.67429629523,105.325703704773
3208,66,270,4,15,1,1,1,225,19,72900,4356,2391.79646656661,816.20353343339
1379,25,212,4,14,1,1,1,225,19,44944,625,1738.94381452447,-359.94381452447
2890,100,528,16,15,2,1,2,225,19,278784,10000,2892.15473538895,-2.15473538895048
2199,100,340,8,14,1,1,2,225,19,115600,10000,2167.21602015819,31.7839798418122
2444,33,528,16,14,2,1,2,225,19,278784,1089,2277.14854018324,166.851459816757
2408,66,540,8,15,2,2,2,225,19,291600,4356,2477.21520684142,-69.2152068414175
2549,100,420,8,15,2,1,2,225,19,176400,10000,2409.14611580967,139.853884190333
2999,100,528,16,17,2,1,2,225,19,278784,10000,3113.37640869337,-114.376408693375
1445,50,214,4,14,1,1,2,225,19,45796,2500,1523.97301037661,-78.9730103766142
3454,100,1000,24,14,2,1,2,225,19,1000000,10000,3459.09396741418,-5.09396741418232
2349,100,420,8,15,2,1,2,225,19,176400,10000,2409.14611580967,-60.1461158096668
2170,66,340,4,14,2,2,2,225,19,115600,4356,1969.78682349174,200.213176508259
2490,100,426,8,14,2,1,2,225,19,181476,10000,2304.95126647921,185.048733520789
2399,75,428,16,15,2,1,2,225,19,183184,5625,2700.45152627591,-301.451526275912
2854,100,528,16,14,2,1,2,225,19,278784,10000,2781.54389873674,72.4561012632607
1745,66,340,8,14,1,1,2,225,19,115600,4356,2014.42298653811,-269.422986538112
3199,66,527,16,17,2,1,2,225,19,277729,4356,2959.64493111483,239.35506888517
1999,66,340,8,14,2,2,2,225,19,115600,4356,2156.99665905122,-157.996659051219
1855,66,425,8,15,2,1,2,225,19,180625,4356,2261.70286956526,-406.702869565261
3490,100,1000,24,14,2,1,2,225,19,1000000,10000,3459.09396741418,30.9060325858177
2470,66,420,8,15,2,2,2,225,19,176400,4356,2357.46262663468,112.537373365319
2040,33,426,8,15,2,1,2,225,19,181476,1089,1911.16674457793,128.833255422073
1894,33,426,4,14,1,1,2,225,19,181476,1089,1571.88194429822,322.118055701779
1999,66,527,8,14,2,2,2,225,19,277729,4356,2354.50229448433,-355.502294484329
1744,33,426,4,14,1,1,2,225,19,181476,1089,1571.88194429822,172.118055701779
2890,33,1000,24,14,2,1,2,225,19,1000000,1089,2954.69860886069,-64.6986088606855
1854,66,426,4,14,1,1,2,225,19,181476,4356,1923.48426923164,-69.4842692316411
